stageName,frequencyHz,sourceChain,destinationChain,magnitudeDb,phaseDegrees
post-PA,-5117187.5,0,0,0.0,0.0
post-PA,-5117187.5,1,0,-18.182546121455264,114.72709345229678
post-PA,-5117187.5,0,1,-11.636713441171583,9.189947088924884
post-PA,-5117187.5,1,1,0.0,0.0
post-PA,-5078125.0,0,0,0.0,0.0
post-PA,-5078125.0,1,0,-18.18533801428005,114.23901591047213
post-PA,-5078125.0,0,1,-11.632322372652942,8.960613091586625
post-PA,-5078125.0,1,1,0.0,0.0
post-PA,-5039062.5,0,0,0.0,0.0
post-PA,-5039062.5,1,0,-18.18812664537477,113.75104903610612
post-PA,-5039062.5,0,1,-11.627953680245495,8.731218128570887
post-PA,-5039062.5,1,1,0.0,0.0
post-PA,-5000000.0,0,0,0.0,0.0
post-PA,-5000000.0,1,0,-18.190911954442385,113.26319252666462
post-PA,-5000000.0,0,1,-11.623607371770284,8.501762548751858
post-PA,-5000000.0,1,1,0.0,0.0
post-PA,-4960937.5,0,0,0.0,0.0
post-PA,-4960937.5,1,0,-18.19369388117973,112.77544607735966
post-PA,-4960937.5,0,1,-11.619283454979,8.272246700607516
post-PA,-4960937.5,1,1,0.0,0.0
post-PA,-4921875.0,0,0,0.0,0.0
post-PA,-4921875.0,1,0,-18.196472365279675,112.28780938114535
post-PA,-4921875.0,0,1,-11.614981937554408,8.042670932221483
post-PA,-4921875.0,1,1,0.0,0.0
post-PA,-4882812.5,0,0,0.0,0.0
post-PA,-4882812.5,1,0,-18.19924734643327,111.80028212871412
post-PA,-4882812.5,0,1,-11.610702827110703,7.813035591284823
post-PA,-4882812.5,1,1,0.0,0.0
post-PA,-4843750.0,0,0,0.0,0.0
post-PA,-4843750.0,1,0,-18.20201876433195,111.31286400849284
post-PA,-4843750.0,0,1,-11.60644613119393,7.583341025097914
post-PA,-4843750.0,1,1,0.0,0.0
post-PA,-4804687.5,0,0,0.0,0.0
post-PA,-4804687.5,1,0,-18.204786558669703,110.825554706639
post-PA,-4804687.5,0,1,-11.602211857282372,7.353587580572229
post-PA,-4804687.5,1,1,0.0,0.0
post-PA,-4765625.0,0,0,0.0,0.0
post-PA,-4765625.0,1,0,-18.20755066914527,110.3383539070371
post-PA,-4765625.0,0,1,-11.598000012786914,7.123775604232246
post-PA,-4765625.0,1,1,0.0,0.0
post-PA,-4726562.5,0,0,0.0,0.0
post-PA,-4726562.5,1,0,-18.210311035464354,109.85126129129523
post-PA,-4726562.5,0,1,-11.593810605051447,6.893905442217197
post-PA,-4726562.5,1,1,0.0,0.0
post-PA,-4687500.0,0,0,0.0,0.0
post-PA,-4687500.0,1,0,-18.21306759734185,109.36427653874146
post-PA,-4687500.0,0,1,-11.589643641353252,6.663977440283005
post-PA,-4687500.0,1,1,0.0,0.0
post-PA,-4648437.5,0,0,0.0,0.0
post-PA,-4648437.5,1,0,-18.215820294504045,108.87739932642052
post-PA,-4648437.5,0,1,-11.585499128903356,6.433991943804055
post-PA,-4648437.5,1,1,0.0,0.0
post-PA,-4609375.0,0,0,0.0,0.0
post-PA,-4609375.0,1,0,-18.218569066690876,108.39062932909057
post-PA,-4609375.0,0,1,-11.581377074846928,6.2039492977751225
post-PA,-4609375.0,1,1,0.0,0.0
post-PA,-4570312.5,0,0,0.0,0.0
post-PA,-4570312.5,1,0,-18.221313853658163,107.90396621922
post-PA,-4570312.5,0,1,-11.577277486263641,5.973849846813157
post-PA,-4570312.5,1,1,0.0,0.0
post-PA,-4531250.0,0,0,0.0,0.0
post-PA,-4531250.0,1,0,-18.22405459517987,107.41740966698435
post-PA,-4531250.0,0,1,-11.573200370168053,5.743693935159213
post-PA,-4531250.0,1,1,0.0,0.0
post-PA,-4492187.5,0,0,0.0,0.0
post-PA,-4492187.5,1,0,-18.226791231050367,106.93095934026344
post-PA,-4492187.5,0,1,-11.569145733509945,5.513481906680223
post-PA,-4492187.5,1,1,0.0,0.0
post-PA,-4453125.0,0,0,0.0,0.0
post-PA,-4453125.0,1,0,-18.229523701086716,106.44461490463831
post-PA,-4453125.0,0,1,-11.565113583174735,5.2832141048709795
post-PA,-4453125.0,1,1,0.0,0.0
post-PA,-4414062.5,0,0,0.0,0.0
post-PA,-4414062.5,1,0,-18.232251945130923,105.95837602338865
post-PA,-4414062.5,0,1,-11.561103925983788,5.0528908728559125
post-PA,-4414062.5,1,1,0.0,0.0
post-PA,-4375000.0,0,0,0.0,0.0
post-PA,-4375000.0,1,0,-18.234975903052263,105.47224235749
post-PA,-4375000.0,0,1,-11.557116768694813,4.822512553390995
post-PA,-4375000.0,1,1,0.0,0.0
post-PA,-4335937.5,0,0,0.0,0.0
post-PA,-4335937.5,1,0,-18.23769551474956,104.98621356561121
post-PA,-4335937.5,0,1,-11.553152118002195,4.592079488865636
post-PA,-4335937.5,1,1,0.0,0.0
post-PA,-4296875.0,0,0,0.0,0.0
post-PA,-4296875.0,1,0,-18.240410720153506,104.500289304112
post-PA,-4296875.0,0,1,-11.549209980537366,4.361592021304538
post-PA,-4296875.0,1,1,0.0,0.0
post-PA,-4257812.5,0,0,0.0,0.0
post-PA,-4257812.5,1,0,-18.24312145922897,104.01446922704064
post-PA,-4257812.5,0,1,-11.545290362869153,4.131050492369581
post-PA,-4257812.5,1,1,0.0,0.0
post-PA,-4218750.0,0,0,0.0,0.0
post-PA,-4218750.0,1,0,-18.245827671977334,103.52875298613161
post-PA,-4218750.0,0,1,-11.541393271504115,3.900455243361738
post-PA,-4218750.0,1,1,0.0,0.0
post-PA,-4179687.5,0,0,0.0,0.0
post-PA,-4179687.5,1,0,-18.24852929843882,103.04314023080346
post-PA,-4179687.5,0,1,-11.537518712886893,3.669806615222921
post-PA,-4179687.5,1,1,0.0,0.0
post-PA,-4140625.0,0,0,0.0,0.0
post-PA,-4140625.0,1,0,-18.251226278694844,102.55763060815688
post-PA,-4140625.0,0,1,-11.533666693400571,3.4391049485379197
post-PA,-4140625.0,1,1,0.0,0.0
post-PA,-4101562.5,0,0,0.0,0.0
post-PA,-4101562.5,1,0,-18.25391855287034,102.07222376297267
post-PA,-4101562.5,0,1,-11.529837219366994,3.208350583536251
post-PA,-4101562.5,1,1,0.0,0.0
post-PA,-4062500.0,0,0,0.0,0.0
post-PA,-4062500.0,1,0,-18.256606061136157,101.58691933770989
post-PA,-4062500.0,0,1,-11.526030297047118,2.9775438600940993
post-PA,-4062500.0,1,1,0.0,0.0
post-PA,-4023437.5,0,0,0.0,0.0
post-PA,-4023437.5,1,0,-18.259288743711398,101.10171697250429
post-PA,-4023437.5,0,1,-11.522245932641344,2.7466851177361864
post-PA,-4023437.5,1,1,0.0,0.0
post-PA,-3984375.0,0,0,0.0,0.0
post-PA,-3984375.0,1,0,-18.261966540865814,100.61661630516654
post-PA,-3984375.0,0,1,-11.51848413228985,2.515774695637704
post-PA,-3984375.0,1,1,0.0,0.0
post-PA,-3945312.5,0,0,0.0,0.0
post-PA,-3945312.5,1,0,-18.264639392922156,100.13161697118085
post-PA,-3945312.5,0,1,-11.51474490207292,2.2848129326261803
post-PA,-3945312.5,1,1,0.0,0.0
post-PA,-3906250.0,0,0,0.0,0.0
post-PA,-3906250.0,1,0,-18.267307240258603,99.64671860370356
post-PA,-3906250.0,0,1,-11.511028248011275,2.053800167183446
post-PA,-3906250.0,1,1,0.0,0.0
post-PA,-3867187.5,0,0,0.0,0.0
post-PA,-3867187.5,1,0,-18.26997002331114,99.16192083356187
post-PA,-3867187.5,0,1,-11.5073341760664,1.822736737447497
post-PA,-3867187.5,1,1,0.0,0.0
post-PA,-3828125.0,0,0,0.0,0.0
post-PA,-3828125.0,1,0,-18.272627682575948,98.6772232892527
post-PA,-3828125.0,0,1,-11.50366269214086,1.5916229812144378
post-PA,-3828125.0,1,1,0.0,0.0
post-PA,-3789062.5,0,0,0.0,0.0
post-PA,-3789062.5,1,0,-18.27528015861185,98.19262559694162
post-PA,-3789062.5,0,1,-11.500013802078634,1.3604592359403753
post-PA,-3789062.5,1,1,0.0,0.0
post-PA,-3750000.0,0,0,0.0,0.0
post-PA,-3750000.0,1,0,-18.277927392042702,97.70812738046203
post-PA,-3750000.0,0,1,-11.496387511665404,1.1292458387433708
post-PA,-3750000.0,1,1,0.0,0.0
post-PA,-3710937.5,0,0,0.0,0.0
post-PA,-3710937.5,1,0,-18.280569323559824,97.22372826131424
post-PA,-3710937.5,0,1,-11.492783826628916,0.8979831264053447
post-PA,-3710937.5,1,1,0.0,0.0
post-PA,-3671875.0,0,0,0.0,0.0
post-PA,-3671875.0,1,0,-18.283205893924443,96.73942785866481
post-PA,-3671875.0,0,1,-11.489202752639248,0.6666714353739807
post-PA,-3671875.0,1,1,0.0,0.0
post-PA,-3632812.5,0,0,0.0,0.0
post-PA,-3632812.5,1,0,-18.285837043970115,96.25522578934604
post-PA,-3632812.5,0,1,-11.485644295309143,0.43531110176469967
post-PA,-3632812.5,1,1,0.0,0.0
post-PA,-3593750.0,0,0,0.0,0.0
post-PA,-3593750.0,1,0,-18.288462714605174,95.77112166785554
post-PA,-3593750.0,0,1,-11.482108460194318,0.2039024613625517
post-PA,-3593750.0,1,1,0.0,0.0
post-PA,-3554687.5,0,0,0.0,0.0
post-PA,-3554687.5,1,0,-18.291082846815208,95.2871151063557
post-PA,-3554687.5,0,1,-11.478595252793767,-0.027554150375839716
post-PA,-3554687.5,1,1,0.0,0.0
post-PA,-3515625.0,0,0,0.0,0.0
post-PA,-3515625.0,1,0,-18.293697381665474,94.80320571467382
post-PA,-3515625.0,0,1,-11.475104678550052,-0.2590583983203365
post-PA,-3515625.0,1,1,0.0,0.0
post-PA,-3476562.5,0,0,0.0,0.0
post-PA,-3476562.5,1,0,-18.296306260303382,94.31939310030167
post-PA,-3476562.5,0,1,-11.471636742849615,-0.49060994766536287
post-PA,-3476562.5,1,1,0.0,0.0
post-PA,-3437500.0,0,0,0.0,0.0
post-PA,-3437500.0,1,0,-18.298909423960982,93.83567686839584
post-PA,-3437500.0,0,1,-11.468191451023094,-0.7222084639279507
post-PA,-3437500.0,1,1,0.0,0.0
post-PA,-3398437.5,0,0,0.0,0.0
post-PA,-3398437.5,1,0,-18.301506813957403,93.35205662177768
post-PA,-3398437.5,0,1,-11.464768808345571,-0.9538536129458292
post-PA,-3398437.5,1,1,0.0,0.0
post-PA,-3359375.0,0,0,0.0,0.0
post-PA,-3359375.0,1,0,-18.30409837170135,92.86853196093362
post-PA,-3359375.0,0,1,-11.461368820036913,-1.1855450608754228
post-PA,-3359375.0,1,1,0.0,0.0
post-PA,-3320312.5,0,0,0.0,0.0
post-PA,-3320312.5,1,0,-18.306684038693604,92.38510248401573
post-PA,-3320312.5,0,1,-11.457991491262032,-1.4172824741899825
post-PA,-3320312.5,1,1,0.0,0.0
post-PA,-3281250.0,0,0,0.0,0.0
post-PA,-3281250.0,1,0,-18.30926375652947,91.90176778684206
post-PA,-3281250.0,0,1,-11.454636827131196,-1.6490655196775643
post-PA,-3281250.0,1,1,0.0,0.0
post-PA,-3242187.5,0,0,0.0,0.0
post-PA,-3242187.5,1,0,-18.311837466901324,91.4185274628974
post-PA,-3242187.5,0,1,-11.451304832700306,-1.8808938644391697
post-PA,-3242187.5,1,1,0.0,0.0
post-PA,-3203125.0,0,0,0.0,0.0
post-PA,-3203125.0,1,0,-18.314405111601076,90.93538110333407
post-PA,-3203125.0,0,1,-11.447995512971154,-2.1127671758866753
post-PA,-3203125.0,1,1,0.0,0.0
post-PA,-3164062.5,0,0,0.0,0.0
post-PA,-3164062.5,1,0,-18.316966632522686,90.45232829697277
post-PA,-3164062.5,0,1,-11.444708872891756,-2.344685121741
post-PA,-3164062.5,1,1,0.0,0.0
post-PA,-3125000.0,0,0,0.0,0.0
post-PA,-3125000.0,1,0,-18.319521971664678,89.96936863030375
post-PA,-3125000.0,0,1,-11.441444917356591,-2.5766473700300754
post-PA,-3125000.0,1,1,0.0,0.0
post-PA,-3085937.5,0,0,0.0,0.0
post-PA,-3085937.5,1,0,-18.32207107113263,89.4865016874878
post-PA,-3085937.5,0,1,-11.438203651206882,-2.8086535890869047
post-PA,-3085937.5,1,1,0.0,0.0
post-PA,-3046875.0,0,0,0.0,0.0
post-PA,-3046875.0,1,0,-18.32461387314173,89.00372705035772
post-PA,-3046875.0,0,1,-11.434985079230897,-3.040703447547619
post-PA,-3046875.0,1,1,0.0,0.0
post-PA,-3007812.5,0,0,0.0,0.0
post-PA,-3007812.5,1,0,-18.327150320019275,88.52104429841967
post-PA,-3007812.5,0,1,-11.43178920616419,-3.27279661434953
post-PA,-3007812.5,1,1,0.0,0.0
post-PA,-2968750.0,0,0,0.0,0.0
post-PA,-2968750.0,1,0,-18.32968035420718,88.03845300885472
post-PA,-2968750.0,0,1,-11.428616036689876,-3.504932758729108
post-PA,-2968750.0,1,1,0.0,0.0
post-PA,-2929687.5,0,0,0.0,0.0
post-PA,-2929687.5,1,0,-18.332203918264533,87.55595275652057
post-PA,-2929687.5,0,1,-11.425465575438915,-3.7371115502201
post-PA,-2929687.5,1,1,0.0,0.0
post-PA,-2890625.0,0,0,0.0,0.0
post-PA,-2890625.0,1,0,-18.33472095487013,87.07354311395339
post-PA,-2890625.0,0,1,-11.422337826990365,-3.969332658651486
post-PA,-2890625.0,1,1,0.0,0.0
post-PA,-2851562.5,0,0,0.0,0.0
post-PA,-2851562.5,1,0,-18.33723140682497,86.59122365136979
post-PA,-2851562.5,0,1,-11.419232795871642,-4.201595754145583
post-PA,-2851562.5,1,1,0.0,0.0
post-PA,-2812500.0,0,0,0.0,0.0
post-PA,-2812500.0,1,0,-18.339735217054837,86.10899393666882
post-PA,-2812500.0,0,1,-11.416150486558783,-4.433900507116028
post-PA,-2812500.0,1,1,0.0,0.0
post-PA,-2773437.5,0,0,0.0,0.0
post-PA,-2773437.5,1,0,-18.34223232861283,85.62685353543435
post-PA,-2773437.5,0,1,-11.41309090347671,-4.66624658826583
post-PA,-2773437.5,1,1,0.0,0.0
post-PA,-2734375.0,0,0,0.0,0.0
post-PA,-2734375.0,1,0,-18.34472268468189,85.14480201093728
post-PA,-2734375.0,0,1,-11.410054050999477,-4.89863366858539
post-PA,-2734375.0,1,1,0.0,0.0
post-PA,-2695312.5,0,0,0.0,0.0
post-PA,-2695312.5,1,0,-18.347206228577353,84.66283892413813
post-PA,-2695312.5,0,1,-11.407039933450527,-5.131061419350551
post-PA,-2695312.5,1,1,0.0,0.0
post-PA,-2656250.0,0,0,0.0,0.0
post-PA,-2656250.0,1,0,-18.34968290374951,84.18096383368963
post-PA,-2656250.0,0,1,-11.40404855510294,-5.363529512120584
post-PA,-2656250.0,1,1,0.0,0.0
post-PA,-2617187.5,0,0,0.0,0.0
post-PA,-2617187.5,1,0,-18.352152653786156,83.69917629593955
post-PA,-2617187.5,0,1,-11.4010799201797,-5.59603761873626
post-PA,-2617187.5,1,1,0.0,0.0
post-PA,-2578125.0,0,0,0.0,0.0
post-PA,-2578125.0,1,0,-18.354615422415122,83.2174758649335
post-PA,-2578125.0,0,1,-11.398134032853909,-5.828585411317815
post-PA,-2578125.0,1,1,0.0,0.0
post-PA,-2539062.5,0,0,0.0,0.0
post-PA,-2539062.5,1,0,-18.357071153506844,82.73586209241809
post-PA,-2539062.5,0,1,-11.395210897249047,-6.0611725622630495
post-PA,-2539062.5,1,1,0.0,0.0
post-PA,-2500000.0,0,0,0.0,0.0
post-PA,-2500000.0,1,0,-18.359519791076927,82.25433452784402
post-PA,-2500000.0,0,1,-11.392310517439231,-6.293798744245275
post-PA,-2500000.0,1,1,0.0,0.0
post-PA,-2460937.5,0,0,0.0,0.0
post-PA,-2460937.5,1,0,-18.361961279288682,81.77289271836949
post-PA,-2460937.5,0,1,-11.38943289744943,-6.526463630211372
post-PA,-2460937.5,1,1,0.0,0.0
post-PA,-2421875.0,0,0,0.0,0.0
post-PA,-2421875.0,1,0,-18.364395562455694,81.29153620886353
post-PA,-2421875.0,0,1,-11.386578041255706,-6.759166893379815
post-PA,-2421875.0,1,1,0.0,0.0
post-PA,-2382812.5,0,0,0.0,0.0
post-PA,-2382812.5,1,0,-18.36682258504439,80.8102645419098
post-PA,-2382812.5,0,1,-11.383745952785471,-6.991908207238667
post-PA,-2382812.5,1,1,0.0,0.0
post-PA,-2343750.0,0,0,0.0,0.0
post-PA,-2343750.0,1,0,-18.36924229167657,80.32907725781008
post-PA,-2343750.0,0,1,-11.380936635917694,-7.224687245543602
post-PA,-2343750.0,1,1,0.0,0.0
post-PA,-2304687.5,0,0,0.0,0.0
post-PA,-2304687.5,1,0,-18.371654627132013,79.84797389458835
post-PA,-2304687.5,0,1,-11.37815009448314,-7.457503682315945
post-PA,-2304687.5,1,1,0.0,0.0
post-PA,-2265625.0,0,0,0.0,0.0
post-PA,-2265625.0,1,0,-18.37405953635099,79.36695398799475
post-PA,-2265625.0,0,1,-11.375386332264604,-7.690357191840624
post-PA,-2265625.0,1,1,0.0,0.0
post-PA,-2226562.5,0,0,0.0,0.0
post-PA,-2226562.5,1,0,-18.37645696443684,78.88601707150966
post-PA,-2226562.5,0,1,-11.372645352997138,-7.923247448664275
post-PA,-2226562.5,1,1,0.0,0.0
post-PA,-2187500.0,0,0,0.0,0.0
post-PA,-2187500.0,1,0,-18.37884685665856,78.40516267634817
post-PA,-2187500.0,0,1,-11.369927160368263,-8.156174127593157
post-PA,-2187500.0,1,1,0.0,0.0
post-PA,-2148437.5,0,0,0.0,0.0
post-PA,-2148437.5,1,0,-18.38122915845331,77.92439033146438
post-PA,-2148437.5,0,1,-11.367231758018214,-8.389136903691252
post-PA,-2148437.5,1,1,0.0,0.0
post-PA,-2109375.0,0,0,0.0,0.0
post-PA,-2109375.0,1,0,-18.383603815429023,77.44369956355605
post-PA,-2109375.0,0,1,-11.364559149540128,-8.622135452278185
post-PA,-2109375.0,1,1,0.0,0.0
post-PA,-2070312.5,0,0,0.0,0.0
post-PA,-2070312.5,1,0,-18.38597077336693,76.96308989706932
post-PA,-2070312.5,0,1,-11.361909338480288,-8.855169448927317
post-PA,-2070312.5,1,1,0.0,0.0
post-PA,-2031250.0,0,0,0.0,0.0
post-PA,-2031250.0,1,0,-18.388329978224142,76.48256085420358
post-PA,-2031250.0,0,1,-11.359282328338335,-9.088238569463684
post-PA,-2031250.0,1,1,0.0,0.0
post-PA,-1992187.5,0,0,0.0,0.0
post-PA,-1992187.5,1,0,-18.39068137613619,76.00211195491654
post-PA,-1992187.5,0,1,-11.356678122567466,-9.321342489962083
post-PA,-1992187.5,1,1,0.0,0.0
post-PA,-1953125.0,0,0,0.0,0.0
post-PA,-1953125.0,1,0,-18.39302491341958,75.52174271692931
post-PA,-1953125.0,0,1,-11.35409672457466,-9.554480886744972
post-PA,-1953125.0,1,1,0.0,0.0
post-PA,-1914062.5,0,0,0.0,0.0
post-PA,-1914062.5,1,0,-18.395360536574355,75.04145265573175
post-PA,-1914062.5,0,1,-11.351538137720885,-9.78765343638058
post-PA,-1914062.5,1,1,0.0,0.0
post-PA,-1875000.0,0,0,0.0,0.0
post-PA,-1875000.0,1,0,-18.39768819228665,74.56124128458795
post-PA,-1875000.0,0,1,-11.3490023653213,-10.020859815680849
post-PA,-1875000.0,1,1,0.0,0.0
post-PA,-1835937.5,0,0,0.0,0.0
post-PA,-1835937.5,1,0,-18.400007827431228,74.08110811454173
post-PA,-1835937.5,0,1,-11.346489410645464,-10.254099701699452
post-PA,-1835937.5,1,1,0.0,0.0
post-PA,-1796875.0,0,0,0.0,0.0
post-PA,-1796875.0,1,0,-18.402319389074037,73.60105265442259
post-PA,-1796875.0,0,1,-11.343999276917533,-10.487372771729795
post-PA,-1796875.0,1,1,0.0,0.0
post-PA,-1757812.5,0,0,0.0,0.0
post-PA,-1757812.5,1,0,-18.40462282447475,73.12107441085128
post-PA,-1757812.5,0,1,-11.341531967316472,-10.72067870330305
post-PA,-1757812.5,1,1,0.0,0.0
post-PA,-1718750.0,0,0,0.0,0.0
post-PA,-1718750.0,1,0,-18.40691808108932,72.64117288824615
post-PA,-1718750.0,0,1,-11.339087484976238,-10.954017174186088
post-PA,-1718750.0,1,1,0.0,0.0
post-PA,-1679687.5,0,0,0.0,0.0
post-PA,-1679687.5,1,0,-18.409205106572497,72.16134758882909
post-PA,-1679687.5,0,1,-11.33666583298599,-11.187387862379572
post-PA,-1679687.5,1,1,0.0,0.0
post-PA,-1640625.0,0,0,0.0,0.0
post-PA,-1640625.0,1,0,-18.41148384878039,71.68159801263204
post-PA,-1640625.0,0,1,-11.334267014390276,-11.420790446115832
post-PA,-1640625.0,1,1,0.0,0.0
post-PA,-1601562.5,0,0,0.0,0.0
post-PA,-1601562.5,1,0,-18.41375425577297,71.2019236575033
post-PA,-1601562.5,0,1,-11.331891032189226,-11.654224603857035
post-PA,-1601562.5,1,1,0.0,0.0
post-PA,-1562500.0,0,0,0.0,0.0
post-PA,-1562500.0,1,0,-18.41601627581664,70.72232401911428
post-PA,-1562500.0,0,1,-11.329537889338749,-11.887690014293009
post-PA,-1562500.0,1,1,0.0,0.0
post-PA,-1523437.5,0,0,0.0,0.0
post-PA,-1523437.5,1,0,-18.41826985738672,70.24279859096619
post-PA,-1523437.5,0,1,-11.327207588750705,-12.121186356339367
post-PA,-1523437.5,1,1,0.0,0.0
post-PA,-1484375.0,0,0,0.0,0.0
post-PA,-1484375.0,1,0,-18.420514949169988,69.76334686439692
post-PA,-1484375.0,0,1,-11.324900133293115,-12.35471330913544
post-PA,-1484375.0,1,1,0.0,0.0
post-PA,-1445312.5,0,0,0.0,0.0
post-PA,-1445312.5,1,0,-18.422751500067196,69.28396832858824
post-PA,-1445312.5,0,1,-11.322615525790308,-12.588270552042285
post-PA,-1445312.5,1,1,0.0,0.0
post-PA,-1406250.0,0,0,0.0,0.0
post-PA,-1406250.0,1,0,-18.424979459195587,68.80466247057291
post-PA,-1406250.0,0,1,-11.320353769023148,-12.821857764640725
post-PA,-1406250.0,1,1,0.0,0.0
post-PA,-1367187.5,0,0,0.0,0.0
post-PA,-1367187.5,1,0,-18.42719877589139,68.32542877524189
post-PA,-1367187.5,0,1,-11.318114865729187,-13.055474626729257
post-PA,-1367187.5,1,1,0.0,0.0
post-PA,-1328125.0,0,0,0.0,0.0
post-PA,-1328125.0,1,0,-18.42940939971235,67.84626672535217
post-PA,-1328125.0,0,1,-11.31589881860284,-13.289120818322152
post-PA,-1328125.0,1,1,0.0,0.0
post-PA,-1289062.5,0,0,0.0,0.0
post-PA,-1289062.5,1,0,-18.431611280440173,67.36717580153412
post-PA,-1289062.5,0,1,-11.313705630295566,-13.522796019647362
post-PA,-1289062.5,1,1,0.0,0.0
post-PA,-1250000.0,0,0,0.0,0.0
post-PA,-1250000.0,1,0,-18.433804368083088,66.88815548229941
post-PA,-1250000.0,0,1,-11.31153530341605,-13.756499911144573
post-PA,-1250000.0,1,1,0.0,0.0
post-PA,-1210937.5,0,0,0.0,0.0
post-PA,-1210937.5,1,0,-18.43598861287828,66.40920524404899
post-PA,-1210937.5,0,1,-11.30938784053037,-13.990232173463157
post-PA,-1210937.5,1,1,0.0,0.0
post-PA,-1171875.0,0,0,0.0,0.0
post-PA,-1171875.0,1,0,-18.4381639652944,65.93032456108108
post-PA,-1171875.0,0,1,-11.307263244162156,-14.223992487460213
post-PA,-1171875.0,1,1,0.0,0.0
post-PA,-1132812.5,0,0,0.0,0.0
post-PA,-1132812.5,1,0,-18.44033037603402,65.45151290559947
post-PA,-1132812.5,0,1,-11.305161516792761,-14.45778053419852
post-PA,-1132812.5,1,1,0.0,0.0
post-PA,-1093750.0,0,0,0.0,0.0
post-PA,-1093750.0,1,0,-18.44248779603612,64.97276974772188
post-PA,-1093750.0,0,1,-11.303082660861453,-14.691595994944539
post-PA,-1093750.0,1,1,0.0,0.0
post-PA,-1054687.5,0,0,0.0,0.0
post-PA,-1054687.5,1,0,-18.444636176478536,64.49409455548849
post-PA,-1054687.5,0,1,-11.301026678765533,-14.925438551166437
post-PA,-1054687.5,1,1,0.0,0.0
post-PA,-1015625.0,0,0,0.0,0.0
post-PA,-1015625.0,1,0,-18.446775468780437,64.01548679487064
post-PA,-1015625.0,0,1,-11.298993572860535,-15.159307884532017
post-PA,-1015625.0,1,1,0.0,0.0
post-PA,-976562.5,0,0,0.0,0.0
post-PA,-976562.5,1,0,-18.44890562460474,63.53694592977961
post-PA,-976562.5,0,1,-11.296983345460356,-15.39320367690678
post-PA,-976562.5,1,1,0.0,0.0
post-PA,-937500.0,0,0,0.0,0.0
post-PA,-937500.0,1,0,-18.45102659586058,63.058471422075655
post-PA,-937500.0,0,1,-11.294995998837447,-15.627125610351873
post-PA,-937500.0,1,1,0.0,0.0
post-PA,-898437.5,0,0,0.0,0.0
post-PA,-898437.5,1,0,-18.453138334705727,62.58006273157707
post-PA,-898437.5,0,1,-11.293031535222934,-15.861073367122092
post-PA,-898437.5,1,1,0.0,0.0
post-PA,-859375.0,0,0,0.0,0.0
post-PA,-859375.0,1,0,-18.455240793549024,62.10171931606948
post-PA,-859375.0,0,1,-11.291089956806786,-16.095046629663855
post-PA,-859375.0,1,1,0.0,0.0
post-PA,-820312.5,0,0,0.0,0.0
post-PA,-820312.5,1,0,-18.457333925052797,61.62344063131523
post-PA,-820312.5,0,1,-11.289171265737973,-16.329045080613273
post-PA,-820312.5,1,1,0.0,0.0
post-PA,-781250.0,0,0,0.0,0.0
post-PA,-781250.0,1,0,-18.45941768213526,61.14522613106296
post-PA,-781250.0,0,1,-11.287275464124612,-16.563068402793995
post-PA,-781250.0,1,1,0.0,0.0
post-PA,-742187.5,0,0,0.0,0.0
post-PA,-742187.5,1,0,-18.46149201797293,60.66707526705736
post-PA,-742187.5,0,1,-11.285402554034112,-16.797116279215366
post-PA,-742187.5,1,1,0.0,0.0
post-PA,-703125.0,0,0,0.0,0.0
post-PA,-703125.0,1,0,-18.46355688600302,60.18898748904888
post-PA,-703125.0,0,1,-11.283552537493303,-17.031188393070284
post-PA,-703125.0,1,1,0.0,0.0
post-PA,-664062.5,0,0,0.0,0.0
post-PA,-664062.5,1,0,-18.465612239925793,59.71096224480387
post-PA,-664062.5,0,1,-11.281725416488616,-17.265284427733256
post-PA,-664062.5,1,1,0.0,0.0
post-PA,-625000.0,0,0,0.0,0.0
post-PA,-625000.0,1,0,-18.467658033706982,59.23299898011468
post-PA,-625000.0,0,1,-11.279921192966194,-17.49940406675838
post-PA,-625000.0,1,1,0.0,0.0
post-PA,-585937.5,0,0,0.0,0.0
post-PA,-585937.5,1,0,-18.46969422158012,58.75509713880985
post-PA,-585937.5,0,1,-11.278139868832044,-17.733546993877336
post-PA,-585937.5,1,1,0.0,0.0
post-PA,-546875.0,0,0,0.0,0.0
post-PA,-546875.0,1,0,-18.471720758048914,58.277256162764736
post-PA,-546875.0,0,1,-11.276381445952177,-17.96771289299736
post-PA,-546875.0,1,1,0.0,0.0
post-PA,-507812.5,0,0,0.0,0.0
post-PA,-507812.5,1,0,-18.473737597889585,57.79947549191187
post-PA,-507812.5,0,1,-11.274645926152731,-18.20190144819925
post-PA,-507812.5,1,1,0.0,0.0
post-PA,-468750.0,0,0,0.0,0.0
post-PA,-468750.0,1,0,-18.475744696153182,57.321754564251876
post-PA,-468750.0,0,1,-11.272933311220129,-18.436112343735353
post-PA,-468750.0,1,1,0.0,0.0
post-PA,-429687.5,0,0,0.0,0.0
post-PA,-429687.5,1,0,-18.47774200816797,56.84409281586415
post-PA,-429687.5,0,1,-11.27124360290117,-18.67034526402755
post-PA,-429687.5,1,1,0.0,0.0
post-PA,-390625.0,0,0,0.0,0.0
post-PA,-390625.0,1,0,-18.47972948954166,56.366489680918015
post-PA,-390625.0,0,1,-11.269576802903202,-18.90459989366525
